,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,ctn-1,last_week_same_hour,last_day_same_hour
2011-01-08 04:00:00,1.0,0.0,1.0,4.0,0.0,6.0,0.0,3.0,0.18,0.19699999999999998,0.55,0.1642,1.0,-6.0,1.0,1.0
2011-01-08 05:00:00,1.0,0.0,1.0,5.0,0.0,6.0,0.0,2.0,0.16,0.1667,0.74,0.1642,5.0,4.0,1.0,5.0
2011-01-08 06:00:00,1.0,0.0,1.0,6.0,0.0,6.0,0.0,2.0,0.16,0.1667,0.74,0.1642,2.0,-3.0,2.0,34.0
2011-01-08 07:00:00,1.0,0.0,1.0,7.0,0.0,6.0,0.0,2.0,0.16,0.1818,0.74,0.1045,9.0,7.0,3.0,84.0
2011-01-08 08:00:00,1.0,0.0,1.0,8.0,0.0,6.0,0.0,3.0,0.16,0.1818,0.93,0.1045,15.0,6.0,8.0,210.0
2011-01-08 09:00:00,1.0,0.0,1.0,9.0,0.0,6.0,0.0,3.0,0.16,0.1818,0.93,0.1045,20.0,5.0,14.0,134.0
2011-01-08 10:00:00,1.0,0.0,1.0,10.0,0.0,6.0,0.0,2.0,0.18,0.19699999999999998,0.8,0.1642,61.0,41.0,36.0,63.0
2011-01-08 11:00:00,1.0,0.0,1.0,11.0,0.0,6.0,0.0,2.0,0.2,0.1818,0.69,0.3881,62.0,1.0,56.0,67.0
2011-01-08 12:00:00,1.0,0.0,1.0,12.0,0.0,6.0,0.0,2.0,0.2,0.1818,0.59,0.3582,98.0,36.0,84.0,59.0
2011-01-08 13:00:00,1.0,0.0,1.0,13.0,0.0,6.0,0.0,1.0,0.2,0.1818,0.44,0.3284,102.0,4.0,94.0,73.0
2011-01-08 14:00:00,1.0,0.0,1.0,14.0,0.0,6.0,0.0,1.0,0.2,0.1667,0.32,0.4925,95.0,-7.0,106.0,50.0
2011-01-08 15:00:00,1.0,0.0,1.0,15.0,0.0,6.0,0.0,1.0,0.2,0.1667,0.32,0.4478,74.0,-21.0,110.0,72.0
2011-01-08 16:00:00,1.0,0.0,1.0,16.0,0.0,6.0,0.0,1.0,0.18,0.1364,0.29,0.4478,76.0,2.0,93.0,87.0
2011-01-08 17:00:00,1.0,0.0,1.0,17.0,0.0,6.0,0.0,1.0,0.16,0.1212,0.37,0.5522,69.0,-7.0,67.0,187.0
2011-01-08 18:00:00,1.0,0.0,1.0,18.0,0.0,6.0,0.0,1.0,0.14,0.1212,0.39,0.2985,55.0,-14.0,35.0,123.0
2011-01-08 19:00:00,1.0,0.0,1.0,19.0,0.0,6.0,0.0,1.0,0.14,0.1212,0.36,0.2537,30.0,-25.0,37.0,95.0
2011-01-08 20:00:00,1.0,0.0,1.0,20.0,0.0,6.0,0.0,1.0,0.12,0.1212,0.36,0.2537,28.0,-2.0,36.0,51.0
2011-01-08 21:00:00,1.0,0.0,1.0,21.0,0.0,6.0,0.0,1.0,0.12,0.1061,0.39,0.3582,37.0,9.0,34.0,39.0
2011-01-08 22:00:00,1.0,0.0,1.0,22.0,0.0,6.0,0.0,1.0,0.12,0.1061,0.36,0.3881,34.0,-3.0,28.0,36.0
2011-01-08 23:00:00,1.0,0.0,1.0,23.0,0.0,6.0,0.0,1.0,0.1,0.0606,0.39,0.4478,22.0,-12.0,39.0,15.0
2011-01-09 00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0758,0.42,0.3881,25.0,3.0,17.0,25.0
2011-01-09 01:00:00,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0606,0.42,0.4627,12.0,-13.0,17.0,16.0
2011-01-09 02:00:00,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.1,0.0606,0.46,0.4627,11.0,-1.0,9.0,16.0
2011-01-09 03:00:00,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.1,0.0758,0.46,0.4179,4.0,-7.0,6.0,7.0
2011-01-09 04:00:00,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.19399999999999998,1.0,-3.0,3.0,1.0
2011-01-09 05:00:00,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.19399999999999998,1.0,0.0,3.0,5.0
2011-01-09 06:00:00,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.1,0.0909,0.49,0.2836,1.0,0.0,2.0,2.0
2011-01-09 07:00:00,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.19399999999999998,6.0,5.0,1.0,9.0
2011-01-09 08:00:00,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.1,0.0909,0.49,0.2836,10.0,4.0,8.0,15.0
2011-01-09 09:00:00,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.12,0.0758,0.46,0.5224,19.0,9.0,20.0,20.0
2011-01-09 10:00:00,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.14,0.1061,0.43,0.3881,49.0,30.0,53.0,61.0
2011-01-09 11:00:00,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.5224,49.0,0.0,70.0,62.0
2011-01-09 12:00:00,1.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.18,0.1364,0.37,0.4478,83.0,34.0,93.0,98.0
2011-01-09 13:00:00,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,75.0,-8.0,75.0,102.0
2011-01-09 14:00:00,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.22,0.1818,0.32,0.4627,72.0,-3.0,59.0,95.0
2011-01-09 15:00:00,1.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.22,0.19699999999999998,0.35,0.3582,82.0,10.0,74.0,74.0
2011-01-09 16:00:00,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,92.0,10.0,76.0,76.0
2011-01-09 17:00:00,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.18,0.1515,0.37,0.3881,62.0,-30.0,65.0,69.0
2011-01-09 18:00:00,1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.4,0.3284,48.0,-14.0,53.0,55.0
2011-01-09 19:00:00,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.43,0.3284,41.0,-7.0,30.0,30.0
2011-01-09 20:00:00,1.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2537,38.0,-3.0,22.0,28.0
2011-01-09 21:00:00,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.14,0.1061,0.46,0.4179,20.0,-18.0,31.0,37.0
2011-01-09 22:00:00,1.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2985,15.0,-5.0,9.0,34.0
2011-01-09 23:00:00,1.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.12,0.1364,0.5,0.19399999999999998,6.0,-9.0,8.0,22.0
2011-01-10 00:00:00,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,5.0,-1.0,5.0,25.0
2011-01-10 01:00:00,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,1.0,-4.0,2.0,12.0
2011-01-10 02:00:00,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,3.0,2.0,2.0,11.0
2011-01-10 03:00:00,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,1.0,-2.0,2.0,4.0
2011-01-10 04:00:00,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.1343,3.0,2.0,1.0,1.0
2011-01-10 05:00:00,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.1,0.1061,0.54,0.2537,3.0,0.0,3.0,1.0
2011-01-10 06:00:00,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,31.0,28.0,30.0,1.0
2011-01-10 07:00:00,1.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,77.0,46.0,64.0,6.0
2011-01-10 08:00:00,1.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.2836,188.0,111.0,154.0,10.0
2011-01-10 09:00:00,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2537,94.0,-94.0,88.0,19.0
2011-01-10 10:00:00,1.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2985,31.0,-63.0,44.0,49.0
2011-01-10 11:00:00,1.0,0.0,1.0,11.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.2836,30.0,-1.0,51.0,49.0
2011-01-10 12:00:00,1.0,0.0,1.0,12.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,52.0,22.0,61.0,83.0
2011-01-10 13:00:00,1.0,0.0,1.0,13.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,54.0,2.0,61.0,75.0
2011-01-10 14:00:00,1.0,0.0,1.0,14.0,0.0,1.0,1.0,2.0,0.2,0.19699999999999998,0.4,0.2239,47.0,-7.0,77.0,72.0
2011-01-10 15:00:00,1.0,0.0,1.0,15.0,0.0,1.0,1.0,2.0,0.2,0.19699999999999998,0.4,0.2239,45.0,-2.0,72.0,82.0
2011-01-10 16:00:00,1.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,0.2,0.2121,0.4,0.1343,74.0,29.0,76.0,92.0
2011-01-10 17:00:00,1.0,0.0,1.0,17.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.1045,178.0,104.0,157.0,62.0
2011-01-10 18:00:00,1.0,0.0,1.0,18.0,0.0,1.0,1.0,1.0,0.2,0.19699999999999998,0.4,0.2239,155.0,-23.0,157.0,48.0
2011-01-10 19:00:00,1.0,0.0,1.0,19.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.47,0.1642,95.0,-60.0,110.0,41.0
2011-01-10 20:00:00,1.0,0.0,1.0,20.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.5,0.1642,74.0,-21.0,52.0,38.0
2011-01-10 21:00:00,1.0,0.0,1.0,21.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.19399999999999998,38.0,-36.0,52.0,20.0
2011-01-10 22:00:00,1.0,0.0,1.0,22.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,24.0,-14.0,20.0,15.0
2011-01-10 23:00:00,1.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,18.0,-6.0,12.0,6.0
2011-01-11 00:00:00,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.14,0.1667,0.59,0.1045,12.0,-6.0,5.0,5.0
2011-01-11 01:00:00,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.14,0.1515,0.59,0.1642,3.0,-9.0,2.0,1.0
2011-01-11 02:00:00,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.19399999999999998,3.0,0.0,1.0,3.0
2011-01-11 03:00:00,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.19399999999999998,3.0,0.0,1.0,1.0
2011-01-11 04:00:00,1.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.19399999999999998,3.0,0.0,2.0,3.0
2011-01-11 05:00:00,1.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,6.0,3.0,4.0,3.0
2011-01-11 06:00:00,1.0,0.0,1.0,6.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,27.0,21.0,36.0,31.0
2011-01-11 07:00:00,1.0,0.0,1.0,7.0,0.0,2.0,1.0,2.0,0.16,0.2273,0.55,0.0,99.0,72.0,94.0,77.0
2011-01-11 08:00:00,1.0,0.0,1.0,8.0,0.0,2.0,1.0,2.0,0.18,0.2121,0.51,0.0896,217.0,118.0,179.0,188.0
2011-01-11 09:00:00,1.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0,0.18,0.19699999999999998,0.51,0.1642,130.0,-87.0,100.0,94.0
2011-01-11 10:00:00,1.0,0.0,1.0,10.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.51,0.1642,54.0,-76.0,42.0,31.0
2011-01-11 11:00:00,1.0,0.0,1.0,11.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.47,0.1343,35.0,-19.0,57.0,30.0
2011-01-11 12:00:00,1.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.51,0.1045,57.0,22.0,78.0,52.0
2011-01-11 13:00:00,1.0,0.0,1.0,13.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,52.0,-5.0,97.0,54.0
2011-01-11 14:00:00,1.0,0.0,1.0,14.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,63.0,11.0,63.0,47.0
2011-01-11 15:00:00,1.0,0.0,1.0,15.0,0.0,2.0,1.0,2.0,0.16,0.19699999999999998,0.8,0.0896,47.0,-16.0,65.0,45.0
2011-01-11 16:00:00,1.0,0.0,1.0,16.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,76.0,29.0,83.0,74.0
2011-01-11 17:00:00,1.0,0.0,1.0,17.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,136.0,60.0,212.0,178.0
2011-01-11 18:00:00,1.0,0.0,1.0,18.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,95.0,-41.0,182.0,155.0
2011-01-11 19:00:00,1.0,0.0,1.0,19.0,0.0,2.0,1.0,3.0,0.16,0.2273,0.93,0.0,51.0,-44.0,112.0,95.0
2011-01-11 20:00:00,1.0,0.0,1.0,20.0,0.0,2.0,1.0,3.0,0.16,0.1515,0.93,0.19399999999999998,32.0,-19.0,54.0,74.0
2011-01-11 21:00:00,1.0,0.0,1.0,21.0,0.0,2.0,1.0,3.0,0.16,0.19699999999999998,0.86,0.0896,20.0,-12.0,48.0,38.0
2011-01-11 22:00:00,1.0,0.0,1.0,22.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,29.0,9.0,35.0,24.0
2011-01-11 23:00:00,1.0,0.0,1.0,23.0,0.0,2.0,1.0,3.0,0.16,0.19699999999999998,0.93,0.0896,19.0,-10.0,11.0,18.0
2011-01-12 00:00:00,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.16,0.19699999999999998,0.86,0.0896,7.0,-12.0,6.0,12.0
2011-01-12 01:00:00,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.16,0.1818,0.86,0.1045,6.0,-1.0,6.0,3.0
2011-01-12 02:00:00,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1343,1.0,-5.0,2.0,3.0
2011-01-12 03:00:00,1.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1343,1.0,0.0,2.0,3.0
2011-01-12 04:00:00,1.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1343,1.0,0.0,2.0,3.0
2011-01-12 05:00:00,1.0,0.0,1.0,5.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1642,5.0,4.0,3.0,6.0
2011-01-12 06:00:00,1.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.93,0.1343,16.0,11.0,33.0,27.0
2011-01-12 07:00:00,1.0,0.0,1.0,7.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.69,0.1343,54.0,38.0,88.0,99.0
2011-01-12 08:00:00,1.0,0.0,1.0,8.0,0.0,3.0,1.0,1.0,0.16,0.1667,0.59,0.1642,128.0,74.0,195.0,217.0
2011-01-12 09:00:00,1.0,0.0,1.0,9.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.59,0.3284,81.0,-47.0,115.0,130.0
2011-01-12 10:00:00,1.0,0.0,1.0,10.0,0.0,3.0,1.0,1.0,0.18,0.1818,0.55,0.2239,39.0,-42.0,57.0,54.0
2011-01-12 11:00:00,1.0,0.0,1.0,11.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.51,0.3881,35.0,-4.0,46.0,35.0
2011-01-12 12:00:00,1.0,0.0,1.0,12.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.5821,55.0,20.0,79.0,57.0
2011-01-12 13:00:00,1.0,0.0,1.0,13.0,0.0,3.0,1.0,1.0,0.22,0.19699999999999998,0.44,0.3582,49.0,-6.0,71.0,52.0
2011-01-12 14:00:00,1.0,0.0,1.0,14.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.3284,44.0,-5.0,62.0,63.0
2011-01-12 15:00:00,1.0,0.0,1.0,15.0,0.0,3.0,1.0,1.0,0.2,0.1667,0.47,0.4179,49.0,5.0,62.0,47.0
2011-01-12 16:00:00,1.0,0.0,1.0,16.0,0.0,3.0,1.0,1.0,0.22,0.19699999999999998,0.44,0.3284,68.0,19.0,89.0,76.0
2011-01-12 17:00:00,1.0,0.0,1.0,17.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.3582,139.0,71.0,190.0,136.0
2011-01-12 18:00:00,1.0,0.0,1.0,18.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.5224,137.0,-2.0,169.0,95.0
2011-01-12 19:00:00,1.0,0.0,1.0,19.0,0.0,3.0,1.0,1.0,0.18,0.1515,0.47,0.4179,83.0,-54.0,132.0,51.0
2011-01-12 20:00:00,1.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.5,0.3284,56.0,-27.0,89.0,32.0
2011-01-12 21:00:00,1.0,0.0,1.0,21.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.55,0.3284,57.0,1.0,43.0,20.0
2011-01-12 22:00:00,1.0,0.0,1.0,22.0,0.0,3.0,1.0,1.0,0.16,0.1212,0.55,0.4478,33.0,-24.0,42.0,29.0
2011-01-12 23:00:00,1.0,0.0,1.0,23.0,0.0,3.0,1.0,1.0,0.14,0.1061,0.59,0.4179,20.0,-13.0,19.0,19.0
2011-01-13 00:00:00,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.59,0.2836,7.0,-13.0,11.0,7.0
2011-01-13 01:00:00,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2836,2.0,-5.0,4.0,6.0
2011-01-13 02:00:00,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3582,2.0,0.0,2.0,1.0
2011-01-13 03:00:00,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,3.0,1.0,2.0,1.0
2011-01-13 04:00:00,1.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2537,4.0,1.0,1.0,1.0
2011-01-13 05:00:00,1.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2985,3.0,-1.0,4.0,5.0
2011-01-13 06:00:00,1.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1343,28.0,25.0,36.0,16.0
2011-01-13 07:00:00,1.0,0.0,1.0,7.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1343,72.0,44.0,95.0,54.0
2011-01-13 08:00:00,1.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,0.14,0.1364,0.5,0.19399999999999998,202.0,130.0,219.0,128.0
2011-01-13 09:00:00,1.0,0.0,1.0,9.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,139.0,-63.0,122.0,81.0
2011-01-13 10:00:00,1.0,0.0,1.0,10.0,0.0,4.0,1.0,2.0,0.16,0.1364,0.5,0.3582,38.0,-101.0,45.0,39.0
2011-01-13 11:00:00,1.0,0.0,1.0,11.0,0.0,4.0,1.0,2.0,0.2,0.1667,0.44,0.4478,37.0,-1.0,59.0,35.0
2011-01-13 12:00:00,1.0,0.0,1.0,12.0,0.0,4.0,1.0,1.0,0.2,0.1667,0.44,0.4179,52.0,15.0,84.0,55.0
2011-01-13 13:00:00,1.0,0.0,1.0,13.0,0.0,4.0,1.0,1.0,0.22,0.19699999999999998,0.41,0.4478,83.0,31.0,67.0,49.0
2011-01-13 14:00:00,1.0,0.0,1.0,14.0,0.0,4.0,1.0,1.0,0.22,0.19699999999999998,0.41,0.3881,42.0,-41.0,70.0,44.0
2011-01-13 15:00:00,1.0,0.0,1.0,15.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.2985,60.0,18.0,62.0,49.0
2011-01-13 16:00:00,1.0,0.0,1.0,16.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.3582,78.0,18.0,86.0,68.0
2011-01-13 17:00:00,1.0,0.0,1.0,17.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.2836,162.0,84.0,172.0,139.0
2011-01-13 18:00:00,1.0,0.0,1.0,18.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.3284,144.0,-18.0,163.0,137.0
2011-01-13 19:00:00,1.0,0.0,1.0,19.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2537,99.0,-45.0,112.0,83.0
2011-01-13 20:00:00,1.0,0.0,1.0,20.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2239,64.0,-35.0,69.0,56.0
2011-01-13 21:00:00,1.0,0.0,1.0,21.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.2985,40.0,-24.0,48.0,57.0
2011-01-13 22:00:00,1.0,0.0,1.0,22.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.3284,30.0,-10.0,52.0,33.0
2011-01-13 23:00:00,1.0,0.0,1.0,23.0,0.0,4.0,1.0,1.0,0.12,0.1364,0.5,0.19399999999999998,15.0,-15.0,23.0,20.0
2011-01-14 00:00:00,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.12,0.1364,0.5,0.19399999999999998,14.0,-1.0,17.0,7.0
2011-01-14 01:00:00,1.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1642,5.0,-9.0,7.0,2.0
2011-01-14 02:00:00,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1343,1.0,-4.0,1.0,2.0
2011-01-14 03:00:00,1.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.1045,1.0,0.0,1.0,3.0
2011-01-14 04:00:00,1.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.1045,1.0,0.0,1.0,4.0
2011-01-14 05:00:00,1.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.0896,8.0,7.0,5.0,3.0
2011-01-14 06:00:00,1.0,0.0,1.0,6.0,0.0,5.0,1.0,1.0,0.1,0.1818,0.54,0.0,17.0,9.0,34.0,28.0
2011-01-14 07:00:00,1.0,0.0,1.0,7.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.74,0.1642,70.0,53.0,84.0,72.0
2011-01-14 08:00:00,1.0,0.0,1.0,8.0,0.0,5.0,1.0,1.0,0.12,0.1667,0.68,0.0,158.0,88.0,210.0,202.0
2011-01-14 09:00:00,1.0,0.0,1.0,9.0,0.0,5.0,1.0,1.0,0.14,0.1515,0.69,0.1343,117.0,-41.0,134.0,139.0
2011-01-14 10:00:00,1.0,0.0,1.0,10.0,0.0,5.0,1.0,1.0,0.18,0.1818,0.55,0.19399999999999998,44.0,-73.0,63.0,38.0
2011-01-14 11:00:00,1.0,0.0,1.0,11.0,0.0,5.0,1.0,1.0,0.18,0.1667,0.51,0.2836,53.0,9.0,67.0,37.0
2011-01-14 12:00:00,1.0,0.0,1.0,12.0,0.0,5.0,1.0,1.0,0.2,0.19699999999999998,0.44,0.2537,61.0,8.0,59.0,52.0
2011-01-14 13:00:00,1.0,0.0,1.0,13.0,0.0,5.0,1.0,1.0,0.22,0.19699999999999998,0.37,0.3881,77.0,16.0,73.0,83.0
2011-01-14 14:00:00,1.0,0.0,1.0,14.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.41,0.2836,64.0,-13.0,50.0,42.0
2011-01-14 15:00:00,1.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,0.24,0.2424,0.38,0.1642,68.0,4.0,72.0,60.0
2011-01-14 16:00:00,1.0,0.0,1.0,16.0,0.0,5.0,1.0,1.0,0.22,0.2424,0.41,0.1045,90.0,22.0,87.0,78.0
2011-01-14 17:00:00,1.0,0.0,1.0,17.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.41,0.1642,159.0,69.0,187.0,162.0
2011-01-14 18:00:00,1.0,0.0,1.0,18.0,0.0,5.0,1.0,1.0,0.2,0.2576,0.47,0.0,139.0,-20.0,123.0,144.0
2011-01-14 19:00:00,1.0,0.0,1.0,19.0,0.0,5.0,1.0,1.0,0.16,0.19699999999999998,0.59,0.0896,92.0,-47.0,95.0,99.0
2011-01-14 20:00:00,1.0,0.0,1.0,20.0,0.0,5.0,1.0,1.0,0.18,0.2424,0.59,0.0,68.0,-24.0,51.0,64.0
2011-01-14 21:00:00,1.0,0.0,1.0,21.0,0.0,5.0,1.0,1.0,0.16,0.2273,0.69,0.0,52.0,-16.0,39.0,40.0
2011-01-14 22:00:00,1.0,0.0,1.0,22.0,0.0,5.0,1.0,2.0,0.16,0.2273,0.69,0.0,36.0,-16.0,36.0,30.0
2011-01-14 23:00:00,1.0,0.0,1.0,23.0,0.0,5.0,1.0,2.0,0.18,0.2424,0.55,0.0,27.0,-9.0,15.0,15.0
2011-01-15 00:00:00,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.18,0.2424,0.55,0.0,28.0,1.0,25.0,14.0
2011-01-15 01:00:00,1.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.16,0.19699999999999998,0.59,0.0896,20.0,-8.0,16.0,5.0
2011-01-15 02:00:00,1.0,0.0,1.0,2.0,0.0,6.0,0.0,2.0,0.16,0.19699999999999998,0.59,0.0896,12.0,-8.0,16.0,1.0
2011-01-15 03:00:00,1.0,0.0,1.0,3.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,8.0,-4.0,7.0,1.0
2011-01-15 04:00:00,1.0,0.0,1.0,4.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,5.0,-3.0,1.0,1.0
2011-01-15 05:00:00,1.0,0.0,1.0,5.0,0.0,6.0,0.0,1.0,0.16,0.2273,0.59,0.0,1.0,-4.0,5.0,8.0
2011-01-15 06:00:00,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.14,0.1667,0.63,0.1045,3.0,2.0,2.0,17.0
2011-01-15 07:00:00,1.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,0.14,0.2121,0.63,0.0,10.0,7.0,9.0,70.0
2011-01-15 08:00:00,1.0,0.0,1.0,8.0,0.0,6.0,0.0,1.0,0.14,0.1515,0.63,0.1343,23.0,13.0,15.0,158.0
